"date","yuan_per_usd","rupee_per_usd","yen_per_usd","franc_per_usd","euro_per_usd","pound_per_usd"
2010-03-25,6.827,45.5,92.69,1.0697,0.749400479616307,0.671862402579952
2010-03-26,6.8269,45.16,92.56,1.0662,0.746380056724884,0.670870790285791
2010-03-29,6.8264,44.94,92.65,1.0634,0.742666171555886,0.668047297748681
2010-03-30,6.8258,45.06,92.89,1.0671,0.745767767917071,0.662690523525514
2010-03-31,6.8258,44.95,93.4,1.0528,0.739316871211001,0.658501251152377
2010-04-01,6.8263,44.79,93.83,1.0559,0.736973984818336,0.65402223675605
2010-04-02,6.8255,44.74,94.51,1.0632,0.741454734188478,0.658024610120418
2010-04-05,6.8256,44.39,94.28,1.0619,0.74150971377725,0.654278984559016
2010-04-06,6.825,44.41,93.81,1.0704,0.747495888772612,0.656598818122127
2010-04-07,6.8254,44.44,93.59,1.0716,0.74827895839569,0.655909746818838
2010-04-08,6.824,44.41,93.16,1.0723,0.748502994011976,0.654793085385018
2010-04-09,6.8229,44.1,93.28,1.0672,0.742500742500742,0.650575759547199
2010-04-12,6.8252,44.41,93.21,1.0598,0.735997644807537,0.650702758979698
2010-04-13,6.8255,44.4675,92.78,1.0573,0.735726898175397,0.648676699532953
2010-04-14,6.8258,44.2,93.01,1.0512,0.731743011854237,0.645827951433738
2010-04-15,6.826,44.32,93.04,1.0595,0.738552437223043,0.646621403168445
2010-04-16,6.8253,44.3,92.03,1.0624,0.741454734188478,0.649561545956479
2010-04-19,6.8262,44.72,92.18,1.065,0.743052459503641,0.655179191508878
2010-04-20,6.8253,44.5,93.28,1.0673,0.743715603153354,0.650406504065041
2010-04-21,6.8275,44.54,93.24,1.0708,0.747216618097586,0.649477170877444
2010-04-22,6.8263,44.52,93.01,1.0778,0.751992780869304,0.650702758979698
2010-04-23,6.827,44.42,94.18,1.0743,0.748502994011976,0.650914534921565
2010-04-26,6.8266,44.33,94.06,1.0753,0.749850029994001,0.646579593948015
2010-04-27,6.8256,44.41,93.01,1.0837,0.755857898715042,0.654236179260713
2010-04-28,6.8245,44.54,94.07,1.091,0.761614623000762,0.659630606860158
2010-04-29,6.8259,44.61,94.16,1.0824,0.75511591029223,0.653466640528001
2010-04-30,6.8247,44.2,94.24,1.0767,0.751766651631334,0.653253200940685
2010-05-03,6.8245,44.46,94.68,1.0868,0.758552681483729,0.656081879018501
2010-05-04,6.826,44.62,94.58,1.0987,0.76704763365805,0.660720185001652
2010-05-05,6.8263,44.82,94.3,1.1118,0.775795190069822,0.660763843002511
2010-05-06,6.8265,45.29,92.22,1.1092,0.788084167389077,0.671636778830009
2010-05-07,6.8254,45.4,91.67,1.1085,0.78610172156277,0.678472080873872
2010-05-10,6.8263,44.84,93.39,1.1069,0.777544514423451,0.667556742323097
2010-05-11,6.8285,45.1,92.83,1.1059,0.786472670074715,0.66880684858213
2010-05-12,6.827,45.08,92.93,1.1101,0.791014080050625,0.673174015483002
2010-05-13,6.8278,45,92.7,1.1146,0.795671546785487,0.682174773176888
2010-05-14,6.8263,45.2,91.94,1.1304,0.807102502017756,0.686954729683314
2010-05-17,6.8274,45.51,92.08,1.1392,0.813074233677535,0.695023630803447
2010-05-18,6.8273,45.51,92.52,1.1342,0.809192425958893,0.692568737447192
2010-05-19,6.8269,46.27,91.16,1.1564,0.811886011204027,0.696912676841592
2010-05-20,6.8277,46.8,90.07,1.15,0.808407437348424,0.697155605131065
2010-05-21,6.8262,46.9,90.21,1.1485,0.795228628230616,0.691276095672612
2010-05-24,6.8286,46.97,90.49,1.1561,0.806061583104949,0.692664681027914
2010-05-25,6.831,47.49,89.89,1.1593,0.814398566658523,0.696767001114827
2010-05-26,6.8292,47.1,90.28,1.1602,0.818062827225131,0.69439622248455
2010-05-27,6.8296,46.71,90.71,1.15,0.808407437348424,0.686388907955247
2010-05-28,6.8305,46.31,90.81,1.1534,0.808472794890452,0.690035881865857
2010-06-01,6.8275,47.08,91.16,1.1548,0.815261699005381,0.681523887412254
2010-06-02,6.8296,46.89,92.21,1.1575,0.819269211863018,0.683013455365071
2010-06-03,6.8283,46.55,92.33,1.154,0.82014270483064,0.684181718664477
2010-06-04,6.8268,46.85,91.83,1.1614,0.833472245374229,0.689988270199407
2010-06-07,6.8322,47.08,92,1.1613,0.83619031691613,0.68975031038764
2010-06-08,6.8294,46.82,91.3,1.151,0.833680700291788,0.693385106087921
2010-06-09,6.8285,46.95,91.54,1.1455,0.8302200083022,0.685635927322592
2010-06-10,6.8305,46.89,91.04,1.1418,0.825695648583932,0.681477443096633
2010-06-11,6.832,46.76,91.72,1.1521,0.82802020369297,0.687521485046408
2010-06-14,6.8323,46.4,91.8,1.1378,0.814531237272949,0.677048070412999
2010-06-15,6.8323,46.41,91.25,1.131,0.811227387036586,0.67444526876644
2010-06-16,6.8323,46.43,91.39,1.1267,0.811490708431388,0.673945275643618
2010-06-17,6.829,46.22,90.92,1.1137,0.808734330772341,0.675401864109145
2010-06-18,6.8267,45.96,90.79,1.1107,0.809061488673139,0.676269696354906
2010-06-21,6.7968,45.64,91.18,1.108,0.80742834073476,0.674490759476595
2010-06-22,6.8127,46,90.59,1.1047,0.812809883768187,0.673400673400673
2010-06-23,6.8124,46.185,89.82,1.1053,0.812347684809098,0.66880684858213
2010-06-24,6.8001,46.4775,89.4,1.1048,0.813802083333333,0.667289470172161
2010-06-25,6.7911,46.36,89.35,1.0937,0.810898475510866,0.667334000667334
2010-06-28,6.796,46.2,89.23,1.086,0.811951932445599,0.662339382699695
2010-06-29,6.7977,46.4,88.39,1.081,0.820546483958316,0.663086002254492
2010-06-30,6.7815,46.41,88.49,1.0774,0.813603449678627,0.669030574697264
2010-07-01,6.7807,46.59,87.42,1.0675,0.802310654685494,0.66111331482216
2010-07-02,6.7709,46.55,87.69,1.0635,0.795102170628926,0.65880492786086
2010-07-06,6.7801,46.76,87.55,1.0587,0.790763877906057,0.658761528326746
2010-07-07,6.777,46.96,87.16,1.0545,0.794028902652057,0.65880492786086
2010-07-08,6.7763,46.865,88.44,1.0502,0.788456989671213,0.659761166457742
2010-07-09,6.772,46.66,88.48,1.0577,0.791201835588259,0.662471016893011
2010-07-12,6.7709,46.66,88.53,1.0621,0.795355126063787,0.66595631326585
2010-07-13,6.772,46.74,88.24,1.0524,0.786225332180203,0.658978583196046
2010-07-14,6.7714,46.71,88.59,1.0556,0.784006272050176,0.654278984559016
2010-07-15,6.7774,46.5,87.41,1.0421,0.775614674629644,0.650364203954214
2010-07-16,6.775,46.7,86.4,1.0522,0.774053719328121,0.654065014062398
2010-07-19,6.778,47.1,86.77,1.0524,0.771426367353236,0.656943896991197
2010-07-20,6.7781,47.23,87.22,1.0481,0.774893452150329,0.655522779416585
2010-07-21,6.7769,47.08,87.3,1.052,0.780152909970354,0.657851457140978
2010-07-22,6.7795,47.12,87,1.0403,0.775013562737348,0.654321795459007
2010-07-23,6.7803,46.9,87.31,1.0529,0.776759359950287,0.648298217179903
2010-07-26,6.7788,47.04,87.2,1.048,0.770238003543095,0.645577792123951
2010-07-27,6.7781,46.25,87.88,1.0622,0.770238003543095,0.643583472776419
2010-07-28,6.778,46.7,87.62,1.0578,0.769349130635482,0.64057395426302
2010-07-29,6.776,46.53,86.87,1.0412,0.765462339252909,0.641395676993137
2010-07-30,6.7735,46.35,86.43,1.041,0.765169485040937,0.636375206821942
2010-08-02,6.774,46.09,86.42,1.0379,0.7590708972218,0.629049506196138
2010-08-03,6.7728,46.11,85.88,1.0384,0.755344059218974,0.627313217489492
2010-08-04,6.772,46.02,86.26,1.0514,0.75999392004864,0.629445458551017
2010-08-05,6.7705,46.06,85.83,1.0475,0.760051683514479,0.630517023959647
2010-08-06,6.768,45.94,85.25,1.0365,0.752898659840386,0.62582139057513
2010-08-09,6.767,46.07,85.88,1.0457,0.755229967525111,0.627155848228285
2010-08-10,6.772,46.3,85.88,1.0575,0.763650248186331,0.633874239350913
2010-08-11,6.7745,46.66,85.36,1.0584,0.775253895650826,0.637429882712902
2010-08-12,6.7843,46.7,85.83,1.0485,0.77724234416291,0.642137032042638
2010-08-13,6.7957,46.61,86.2,1.0526,0.783269366335083,0.641848523748395
2010-08-16,6.8038,46.68,85.33,1.0378,0.778937529210157,0.637795777791951
2010-08-17,6.792,46.6,85.51,1.0434,0.775795190069822,0.641601437187219
2010-08-18,6.7911,46.54,85.31,1.0404,0.776880049720323,0.640245854408093
2010-08-19,6.7897,46.35,85.27,1.031,0.778998208304121,0.640532923392262
2010-08-20,6.79,45.7,85.63,1.0372,0.788208402301569,0.644537544311956
2010-08-23,6.7995,46.5,85.16,1.0391,0.789702282239596,0.643832088591295
2010-08-24,6.7966,46.86,84.16,1.0307,0.788954635108481,0.646370628918622
2010-08-25,6.7995,46.87,84.56,1.0273,0.790388871324692,0.646830530401035
2010-08-26,6.7998,46.78,84.61,1.0253,0.786348981678069,0.642095800693464
2010-08-27,6.7977,46.8,85.1,1.0268,0.783392087739914,0.643997939206595
2010-08-30,6.8029,46.87,84.67,1.0244,0.788270534447422,0.646287080721256
2010-08-31,6.8069,47.02,84.1,1.015,0.787153652392947,0.651126448756349
2010-09-01,6.8102,46.74,84.48,1.0149,0.780457348005931,0.646328852119959
2010-09-02,6.807,46.65,84.15,1.0118,0.779787897691828,0.649645942961086
2010-09-03,6.8014,46.58,84.45,1.0174,0.776096235933256,0.647165415480197
2010-09-07,6.7906,46.82,83.75,1.0114,0.785978149807435,0.652954619653934
2010-09-08,6.794,46.5,83.85,1.0106,0.785731122809775,0.644620640752917
2010-09-09,6.782,46.3,83.83,1.0149,0.786905886056028,0.647332988089073
2010-09-10,6.769,46.28,84.13,1.0175,0.785484251040767,0.64989926561383
2010-09-13,6.7595,46.26,83.53,1.0079,0.775795190069822,0.646579593948015
2010-09-14,6.743,46.15,83.05,0.9938,0.768403258029814,0.642714827431069
2010-09-15,6.738,46.23,85.63,1.0032,0.768757687576876,0.639345310402148
2010-09-16,6.725,46.14,85.72,1.0143,0.76458444835232,0.640532923392262
2010-09-17,6.723,45.88,85.77,1.0092,0.766518473095202,0.639590661976335
2010-09-20,6.7135,45.65,85.74,1.005,0.764876854826373,0.642508352608584
2010-09-21,6.7059,45.59,85.36,1.0038,0.761266747868453,0.643045463314256
2010-09-22,6.7035,45.56,84.37,0.9865,0.747104968248039,0.639018467633715
2010-09-23,6.7046,45.56,84.32,0.9843,0.749400479616307,0.636010939388157
2010-09-24,6.7035,45.1,84.24,0.9828,0.742059958444642,0.631751847874155
2010-09-27,6.6911,44.94,84.17,0.9831,0.742115027829314,0.630875023657813
2010-09-28,6.6904,45.04,83.82,0.9756,0.736214385629095,0.632591093117409
2010-09-29,6.6869,44.8,83.61,0.9752,0.733245343892066,0.632431065013914
2010-09-30,6.6905,44.56,83.53,0.9808,0.735240055878244,0.635687496026953
2010-10-01,6.6895,44.41,83.3,0.9761,0.727061218554602,0.631751847874155
2010-10-04,6.6912,44.55,83.33,0.9723,0.730566919929866,0.63095463436179
2010-10-05,6.6906,44.46,83.17,0.9663,0.722856729796154,0.628338045868677
2010-10-06,6.6893,44.25,82.8,0.9604,0.718184429761563,0.628812173803685
2010-10-07,6.6903,44.21,82.35,0.9667,0.718339199770131,0.627746390458255
2010-10-08,6.671,44.39,81.86,0.9609,0.718236012353659,0.626919942323365
2010-10-12,6.6733,44.55,81.74,0.9593,0.722230247002744,0.632951452623584
2010-10-13,6.6634,44.35,81.81,0.9588,0.716127184187912,0.631193587073155
2010-10-14,6.6505,44.05,81.44,0.953,0.71093416749609,0.625312656328164
2010-10-15,6.6397,44.15,81.32,0.9562,0.714387769681383,0.623947089286829
2010-10-18,6.644,44.26,81.16,0.9558,0.715409929889827,0.628654051675363
2010-10-19,6.6444,44.3,81.6,0.9702,0.723222680263253,0.635364381472775
2010-10-20,6.6518,44.25,81.14,0.9615,0.716897268621407,0.630636312038847
2010-10-21,6.6502,44.25,81.16,0.9642,0.715665927145209,0.634799720688123
2010-10-22,6.6583,44.52,81.48,0.9792,0.71921749136939,0.6378771448619
2010-10-25,6.6579,44.39,80.61,0.9711,0.715000715000715,0.63500127000254
2010-10-26,6.6625,44.54,81.28,0.9824,0.720824623369134,0.630080020162561
2010-10-27,6.6805,44.4,81.55,0.9893,0.725268349289237,0.633633253073121
2010-10-28,6.6867,44.36,80.99,0.9834,0.717926627898629,0.627155848228285
2010-10-29,6.6707,44.44,80.48,0.985,0.719735137469411,0.624219725343321
2010-11-01,6.6892,44.36,80.66,0.9935,0.720046082949309,0.623052959501558
2010-11-02,6.6775,44,80.8,0.9782,0.712961642663625,0.624609618988132
2010-11-03,6.6758,44.38,81.41,0.9793,0.713572142143571,0.621890547263682
2010-11-04,6.6609,44.08,80.61,0.9629,0.703037120359955,0.614175162756418
2010-11-05,6.655,43.9,81.35,0.958,0.712606000142521,0.616865091604466
2010-11-08,6.6791,44.29,81.14,0.9642,0.718029726430674,0.619195046439629
2010-11-09,6.6424,44.25,81.15,0.9646,0.721240533717995,0.623052959501558
2010-11-10,6.6335,44.28,82.53,0.9739,0.728438228438228,0.622238815257296
2010-11-12,6.6368,44.78,82.44,0.9758,0.72992700729927,0.618352708384863
2010-11-15,6.6418,45.11,82.9,0.9837,0.734484024972457,0.622509960159363
2010-11-16,6.6378,45.51,83.41,0.9924,0.739809129244655,0.629683269315534
2010-11-17,6.6415,45.09,83.15,0.9895,0.737735153080044,0.627313217489492
2010-11-18,6.633,45.14,83.64,0.9969,0.734322220590395,0.624609618988132
2010-11-19,6.6398,45.25,83.49,0.9979,0.732386113959279,0.626527159952384
2010-11-22,6.6414,45.48,83.46,0.9917,0.734645900675874,0.627667587245795
2010-11-23,6.6433,45.56,82.86,0.9951,0.746937556020317,0.631951466127401
2010-11-24,6.6529,45.72,83.38,0.9945,0.749063670411985,0.633954608850006
2010-11-26,6.6675,45.82,84.08,1.0016,0.75511591029223,0.640368852459016
2010-11-29,6.66,45.8,84.34,1.0012,0.763825236785823,0.64279745452208
2010-11-30,6.667,45.83,83.56,0.9985,0.767106474378644,0.641930928232122
2010-12-01,6.663,45.29,84,0.9997,0.760514107536695,0.640902390565917
2010-12-02,6.6609,45.09,83.53,0.9901,0.755972180223768,0.640614990390775
2010-12-03,6.6628,44.9,82.73,0.9764,0.74811101967532,0.636010939388157
2010-12-06,6.6483,44.89,82.7,0.9848,0.753295668549906,0.637755102040816
2010-12-07,6.6455,44.7,83.04,0.9828,0.750581700818134,0.632831287178838
2010-12-08,6.6616,45,84.16,0.9879,0.755172934602024,0.63323201621074
2010-12-09,6.6549,45.13,83.85,0.9846,0.75723156141148,0.635606686582343
2010-12-10,6.655,45.1,83.87,0.9796,0.755172934602024,0.632551078499589
2010-12-13,6.6652,45.18,83.57,0.9668,0.746881768616028,0.629643621710112
2010-12-14,6.6563,45.01,83.52,0.961,0.746547219111609,0.633111744222855
2010-12-15,6.6541,45.38,84.04,0.9619,0.751540658349617,0.640491897777493
2010-12-16,6.6635,45.54,84.23,0.966,0.75723156141148,0.640532923392262
2010-12-17,6.6545,45.16,84.15,0.9707,0.760167236792094,0.645994832041344
2010-12-20,6.6745,45.4,83.72,0.9638,0.761962816214569,0.644288383480446
2010-12-21,6.658,45.19,83.76,0.9585,0.761556621734826,0.646746863277713
2010-12-22,6.645,45.05,83.56,0.9503,0.764000305600122,0.649772579597141
2010-12-23,6.645,45.06,82.97,0.962,0.763300511411343,0.649350649350649
2010-12-27,6.6306,45.26,82.91,0.9626,0.760687661646128,0.650110518788194
2010-12-28,6.6247,45,82.21,0.9516,0.762078951379363,0.650999283900788
2010-12-29,6.62,44.97,81.9,0.9496,0.758552681483729,0.646705037832245
2010-12-30,6.6,44.8,81.67,0.9369,0.753636295123973,0.64968814968815
2011-01-03,6.5895,44.59,81.56,0.9329,0.747887218607434,0.645577792123951
2011-01-04,6.6065,44.9,81.96,0.9478,0.751540658349617,0.641601437187219
2011-01-05,6.585,45.35,83.22,0.9644,0.759243793181991,0.645286184422792
2011-01-06,6.626,45.15,83.15,0.963,0.767636447378522,0.645577792123951
2011-01-07,6.6276,45.35,83.04,0.965,0.772558714462299,0.6426735218509
2011-01-10,6.6364,45.36,82.78,0.9686,0.772499034376207,0.641724956683565
2011-01-11,6.6185,45.08,83.36,0.9755,0.770534751117275,0.639877143588431
2011-01-12,6.6037,45.02,83.29,0.9717,0.765345170671973,0.63629422244846
2011-01-13,6.6044,45.02,82.72,0.9624,0.74827895839569,0.630119722747322
2011-01-14,6.5876,45.41,82.99,0.9657,0.750300120048019,0.62996094242157
2011-01-18,6.5828,45.32,82.66,0.9633,0.746324352563624,0.625
2011-01-19,6.5823,45.5,82.03,0.9585,0.741015190811412,0.625351760365205
2011-01-20,6.5852,45.77,83.02,0.9656,0.743881574053411,0.62992125984252
2011-01-21,6.5831,45.58,82.63,0.959,0.736322803917237,0.625117209476777
2011-01-24,6.5809,45.51,82.44,0.9488,0.732439756830001,0.625195373554236
2011-01-25,6.5824,45.7,82.35,0.9451,0.732922896511287,0.632191174611202
2011-01-26,6.5814,45.46,82.27,0.9436,0.730566919929866,0.629485081203575
2011-01-27,6.5814,45.68,83.03,0.9464,0.730566919929866,0.628733102797862
2011-01-28,6.5819,45.83,82.03,0.9429,0.73491585213493,0.631392852632908
2011-01-31,6.6017,45.92,81.97,0.9402,0.729128691213999,0.623363670365291
2011-02-01,6.5937,45.65,81.48,0.9388,0.725005437540782,0.620193500372116
2011-02-02,6.556,45.55,81.82,0.9406,0.725742071267871,0.618543947547473
2011-02-03,6.556,45.66,81.48,0.9435,0.732386113959279,0.6188501763723
2011-02-04,6.556,45.6,81.99,0.9557,0.736160188457008,0.62154266890422
2011-02-07,6.56,45.35,82.4,0.9569,0.737626318507044,0.620693935820247
2011-02-08,6.552,45.15,81.92,0.957,0.73062029663184,0.62146541544963
2011-02-09,6.5914,45.36,82.47,0.9611,0.730566919929866,0.62154266890422
2011-02-10,6.5864,45.64,83.11,0.9659,0.733299112708074,0.619885940986858
2011-02-11,6.5917,45.6,83.52,0.9755,0.739644970414201,0.625547353934693
2011-02-14,6.5965,45.44,83.32,0.9708,0.742170105388155,0.624102852150034
2011-02-15,6.5884,45.41,83.79,0.9677,0.741070105231955,0.620039682539683
2011-02-16,6.5884,45.4,83.73,0.9616,0.738170812726065,0.622548714436905
2011-02-17,6.585,45.25,83.25,0.9508,0.734645900675874,0.618352708384863
2011-02-18,6.5731,45.1,83.22,0.9483,0.731368390258173,0.615574022776239
2011-02-22,6.5795,45.15,82.94,0.9393,0.73201083376034,0.62000124000248
2011-02-23,6.5741,45.06,82.39,0.932,0.726849832824539,0.61648480364959
2011-02-24,6.572,45.4,81.67,0.9252,0.724952878062926,0.620886626102074
2011-02-25,6.5749,45.26,81.76,0.9282,0.726902667732791,0.621967906456027
2011-02-28,6.5713,45.18,81.94,0.9305,0.725005437540782,0.615498245829999
2011-03-01,6.57,44.82,81.86,0.9284,0.723955693911533,0.613158378809246
2011-03-02,6.5723,44.81,81.62,0.922,0.721032518566587,0.613083195389614
2011-03-03,6.5717,45.04,82.41,0.9306,0.717000071700007,0.61477929423337
2011-03-04,6.567,44.89,82.35,0.9263,0.715154115711936,0.615384615384615
2011-03-07,6.554,44.95,82.12,0.9256,0.715512306811677,0.617131572451247
2011-03-08,6.5684,45.03,82.69,0.9346,0.718803910293272,0.618658747834694
2011-03-09,6.558,44.88,82.78,0.9298,0.719114051488566,0.617207752129367
2011-03-10,6.5731,45.17,82.98,0.932,0.723431961224047,0.622548714436905
2011-03-11,6.5742,45.24,81.77,0.9276,0.721292556260819,0.623713590719142
2011-03-14,6.5696,44.99,81.65,0.9253,0.715563506261181,0.618008775724615
2011-03-15,6.573,45.22,80.82,0.9187,0.715922107674685,0.622509960159363
2011-03-16,6.5713,45,80.17,0.912,0.718287602355983,0.623908160718742
2011-03-17,6.5743,45.12,78.74,0.8998,0.713215890450039,0.619463544570402
2011-03-18,6.5689,45.06,81.14,0.9025,0.707163566933032,0.617779699759066
2011-03-21,6.5635,44.98,81.11,0.9057,0.705019740552735,0.614401572868027
2011-03-22,6.551,44.95,81,0.9041,0.703630734590487,0.610239824250931
2011-03-23,6.5591,44.8,80.94,0.9064,0.708014726706315,0.615536131970947
2011-03-24,6.558,44.69,80.82,0.9061,0.704225352112676,0.6188501763723
2011-03-25,6.5568,44.6,81.12,0.9143,0.707013574660633,0.62165858510506
2011-03-28,6.5643,44.8,81.67,0.9169,0.709018718094158,0.624063904143784
2011-03-29,6.56,44.7,82.38,0.9205,0.7097232079489,0.625664768816868
2011-03-30,6.5558,44.75,82.98,0.9213,0.709471443774388,0.623519142037661
2011-03-31,6.5483,44.54,82.76,0.9157,0.70506944934076,0.623130608175474
2011-04-01,6.5477,44.44,84.05,0.9243,0.703482237073514,0.619885940986858
2011-04-04,6.5385,44.3,83.98,0.9224,0.70318542999789,0.62000124000248
2011-04-05,6.539,44.3,84.65,0.9242,0.702740688685875,0.614175162756418
2011-04-06,6.544,44.06,85.26,0.9172,0.697690643968464,0.612970454824078
2011-04-07,6.542,44.18,84.98,0.9178,0.69993700566949,0.613346418056918
2011-04-08,6.535,44.05,84.99,0.9105,0.692664681027914,0.611957652530445
2011-04-11,6.5381,44.33,84.58,0.9067,0.6918500069185,0.610277065787868
2011-04-12,6.5402,44.17,83.79,0.898,0.691802144586648,0.614892701223636
2011-04-13,6.5333,44.46,83.59,0.8939,0.690750846169787,0.614062020264047
2011-04-14,6.531,44.39,83.23,0.8924,0.691371681415929,0.611620795107034
2011-04-15,6.5317,44.26,83.13,0.8935,0.692376930000692,0.612557427258805
2011-04-18,6.5286,44.36,82.43,0.8986,0.703680247695447,0.616180910715386
2011-04-19,6.5303,44.49,82.41,0.899,0.698372791396047,0.612932883849219
2011-04-20,6.5254,44.33,82.58,0.8914,0.68903741473162,0.609570252971655
2011-04-21,6.492,44.26,81.81,0.8821,0.685635927322592,0.603427468018344
2011-04-22,6.5067,44.36,81.92,0.8865,0.687521485046408,0.605436822667555
2011-04-25,6.5277,44.41,81.93,0.8806,0.686059275521405,0.606170818936776
2011-04-26,6.527,44.51,81.93,0.8803,0.683760683760684,0.607348921955663
2011-04-27,6.5112,44,82.6,0.8807,0.682174773176888,0.604960677555959
2011-04-28,6.501,44.42,81.57,0.8736,0.676361176868448,0.601106035104592
2011-04-29,6.49,44.24,81.31,0.8666,0.674718305107618,0.599125277095441
2011-05-02,6.492,44.27,81.23,0.864,0.672494956287828,0.599161174355902
2011-05-03,6.4955,44.47,81.02,0.8609,0.672268907563025,0.604741170778907
2011-05-04,6.4925,44.35,80.69,0.8582,0.672992798977051,0.605180343742435
2011-05-05,6.4931,44.76,80.12,0.8698,0.685729959541932,0.60875388080599
2011-05-06,6.4925,44.72,80.51,0.8732,0.689893066574681,0.609124687823598
2011-05-09,6.4937,44.68,80.66,0.8753,0.699251800573387,0.612070020810381
2011-05-10,6.4915,44.75,80.75,0.8805,0.69647583228862,0.612332374012614
2011-05-11,6.4915,44.59,80.78,0.8846,0.700819959352442,0.609310260784792
2011-05-12,6.4986,44.98,80.75,0.8842,0.702790076604118,0.613873542050338
2011-05-13,6.4977,44.86,80.76,0.8907,0.707163566933032,0.61808517213672
2011-05-16,6.5073,45.15,80.82,0.8818,0.703284337857796,0.61576354679803
2011-05-17,6.5057,45.13,81.39,0.8848,0.706464146944543,0.61705541157596
2011-05-18,6.5029,45.06,81.37,0.8792,0.700770847932726,0.619271736437949
2011-05-19,6.5042,44.9,81.78,0.884,0.701557457555774,0.61808517213672
2011-05-20,6.4917,44.99,81.64,0.8776,0.705616709003669,0.616446800641105
2011-05-23,6.505,45.22,81.81,0.8831,0.713521227256511,0.621040864488883
2011-05-24,6.499,45.21,82.12,0.88,0.708867937903169,0.617856039542787
2011-05-25,6.493,45.32,81.96,0.872,0.709119273861864,0.61436382625791
2011-05-26,6.4913,45.33,81.44,0.8666,0.709823963657013,0.611770463722011
2011-05-27,6.492,45.17,80.75,0.852,0.69993700566949,0.606281071904935
2011-05-31,6.4786,45.04,81.29,0.8525,0.695603784084585,0.608309507877608
2011-06-01,6.478,44.84,80.82,0.8401,0.692952671332548,0.610090903544628
2011-06-02,6.4824,44.86,80.98,0.8438,0.693192846249827,0.612557427258805
2011-06-03,6.4796,44.82,80.38,0.8352,0.684743905779239,0.609867658718058
2011-06-06,6.4796,44.78,80.19,0.836,0.683994528043776,0.611172228333944
2011-06-07,6.481,44.67,80.21,0.8388,0.681431005110733,0.608124543906592
2011-06-08,6.4754,44.72,79.87,0.8369,0.685541920888462,0.610463341676332
2011-06-09,6.4757,44.64,80.07,0.8412,0.688041832943443,0.610426077402027
2011-06-10,6.4801,44.72,80.26,0.8419,0.696136442742778,0.615233173372708
2011-06-13,6.483,44.85,80.16,0.8369,0.695991091314031,0.613195977434388
2011-06-14,6.4794,44.74,80.5,0.8444,0.690941753610171,0.61020258725897
2011-06-15,6.482,44.79,80.71,0.8508,0.70318542999789,0.616598840794179
2011-06-16,6.4746,44.88,80.7,0.8507,0.706464146944543,0.619962802231866
2011-06-17,6.47,44.76,80.1,0.8462,0.698031551026106,0.617817867292722
2011-06-20,6.472,44.92,80.26,0.8416,0.698324022346369,0.61705541157596
2011-06-21,6.465,44.84,80.15,0.8433,0.694492673102299,0.616067028092656
2011-06-22,6.4628,44.82,80.06,0.8356,0.694299798653058,0.619924369226954
2011-06-23,6.4676,44.89,80.45,0.8379,0.705915572497529,0.625899730863116
2011-06-24,6.4737,44.99,80.32,0.8373,0.704771301712594,0.625586487331874
2011-06-27,6.4815,44.94,80.89,0.8367,0.700182047332306,0.626095667417982
2011-06-28,6.4699,45,80.85,0.8298,0.695991091314031,0.624375624375624
2011-06-29,6.4633,44.78,80.8,0.8349,0.69309675630718,0.622277535780958
2011-06-30,6.4635,44.59,80.64,0.8413,0.688562969083523,0.622393726271239
2011-07-01,6.4645,44.62,80.81,0.8479,0.68927488282327,0.622277535780958
2011-07-05,6.466,44.35,81.14,0.8452,0.691085003455425,0.621697233447311
2011-07-06,6.467,44.48,80.9,0.8393,0.697885407216135,0.625078134766846
2011-07-07,6.4655,44.32,81.26,0.844,0.696912676841592,0.62629172668629
2011-07-08,6.4645,44.41,80.64,0.8376,0.701705143498702,0.623830318153462
2011-07-11,6.4671,44.48,80.37,0.8351,0.712555223029785,0.627667587245795
2011-07-12,6.472,44.6,79.53,0.8335,0.713572142143571,0.627352572145546
2011-07-13,6.4675,44.52,78.99,0.8213,0.705865744335427,0.620693935820247
2011-07-14,6.459,44.5,79.11,0.8167,0.705119165138908,0.62015503875969
2011-07-15,6.461,44.51,79.03,0.8158,0.706414241311105,0.619233389064338
2011-07-18,6.4688,44.6,79.1,0.8177,0.712149266486256,0.624063904143784
2011-07-19,6.4631,44.48,78.91,0.8166,0.706414241311105,0.619770684846607
2011-07-20,6.4581,44.44,78.76,0.8204,0.70482097547223,0.619617076646632
2011-07-21,6.4535,44.4,78.47,0.8172,0.695797383801837,0.613459296975646
2011-07-22,6.4464,44.34,78.44,0.8166,0.69608798552137,0.612782645995465
2011-07-25,6.445,44.39,78.31,0.8062,0.696524343525806,0.614062020264047
2011-07-26,6.4411,44.1,78.04,0.8027,0.689893066574681,0.610053684724256
2011-07-27,6.4428,44.15,77.99,0.8023,0.695748973770264,0.611359051170753
2011-07-28,6.4418,44.03,77.87,0.8041,0.699154023631406,0.612070020810381
2011-07-29,6.436,44.2,77.18,0.7881,0.695023630803447,0.607718018839259
2011-08-01,6.4337,44.06,76.87,0.7813,0.704126179411351,0.614326084285539
2011-08-02,6.4379,44.26,77.13,0.7712,0.702641933670601,0.613986615091791
2011-08-03,6.434,44.31,76.87,0.766,0.698324022346369,0.609533097647202
2011-08-04,6.4377,44.56,79.01,0.7674,0.706314451193671,0.613195977434388
