"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2021-01-04,0.708208159705398,11.3125183820684,89.552232,99.030708,126.449026,139.832769,1.07969994,1.19397861
2021-01-05,0.712268743914314,11.3323005422153,89.937925,99.6303,126.26965,139.8774,1.0799928,1.1963808
2021-01-06,0.708474576271186,11.3205503195753,89.90135,99.432795,126.89425,140.347725,1.082749,1.1975433
2021-01-07,0.70714560862866,11.3387893761581,90.061895,99.504993,127.35976,140.713584,1.08434865,1.19804391
2021-01-08,0.705650206949658,11.3220077220077,89.819412,99.576973,127.286028,141.113787,1.08344436,1.20114469
2021-01-11,0.705645161290323,11.3434678601744,89.44215,99.3867,126.752304,140.845152,1.08267593,1.20305234
2021-01-12,0.703814007109232,11.3388020430274,89.142768,99.904662,126.656712,141.947533,1.08197856,1.21260204
2021-01-13,0.70320469637186,11.297679236823,88.845813,99.601717,126.344169,141.639721,1.07898966,1.20961494
2021-01-14,0.705286513602161,11.293561542264,88.872516,100.08759,126.009096,141.91054,1.0782372,1.214303
2021-01-15,0.704046242774567,11.2777777777778,88.419492,99.381492,125.58762,141.15762,1.07608506,1.20949506
2021-01-19,0.704794916233391,11.3003072078052,88.76232,99.74964,125.940636,141.530022,1.07775888,1.21116776
2021-01-21,0.704451095877184,11.2949918724359,88.595328,100.108416,125.765051,142.108397,1.0770841,1.2170527
2021-01-22,0.703353893600617,11.2606079308749,88.882342,99.87313,126.369304,141.99556,1.07820687,1.21153305
2021-01-25,0.703507419541337,11.2697579649296,88.619538,99.790068,125.968164,141.846504,1.07809716,1.21399176
2021-01-26,0.703057189700068,11.2787189603156,88.55163,100.08441,125.952243,142.356001,1.0786536,1.2191352
2021-01-27,0.701796522240369,11.2693221437166,88.397805,99.99084,125.959309,142.478392,1.0757789,1.2168632
2021-01-28,0.698974211484997,11.3054534741282,88.381502,100.083557,126.444582,143.186337,1.07728214,1.21991849
2021-01-29,0.696100917431193,11.3313213652344,88.39134,99.958332,126.98064,143.597472,1.08062175,1.22203315
2021-02-01,0.696484709917119,11.3052621812615,88.24377,99.955992,126.69879,143.514984,1.0820755,1.2256948
2021-02-02,0.694166904557998,11.29781632337,87.6859,99.53298,126.31818,143.384796,1.0802374,1.22618628
2021-02-03,0.693384102808187,11.2730987092581,87.5901,99.441168,126.322625,143.41426,1.08140825,1.22772436
2021-02-04,0.69173859432799,11.2694120373947,87.326382,99.658845,126.241882,144.070095,1.08137194,1.23408615
2021-02-05,0.690914264036419,11.2659284918966,87.674975,99.90649,126.89704,144.600416,1.0826686,1.23371144
2021-02-08,0.693031657001616,11.3067080263668,87.80805,100.15002,126.701355,144.510022,1.0823637,1.23449668
2021-02-09,0.696138405658574,11.3188486883004,88.167998,100.476268,126.652972,144.333752,1.0810658,1.2319828
2021-02-10,0.69571032769657,11.2766352824579,88.345224,100.8557,126.985644,144.96795,1.07865612,1.2314035
2021-02-11,0.693937947494033,11.2580730094321,88.151163,100.472118,127.030325,144.78545,1.08015189,1.23112554
2021-02-12,0.691823899371069,11.2441340003407,88.03476,100.5873,127.250244,145.39437,1.08054786,1.23461905
2021-02-16,0.688137514166982,11.2844022488268,88.211602,101.34826,128.188916,147.27908,1.08030761,1.2411893
2021-02-17,0.687990172918832,11.2766583548872,87.677802,100.827288,127.440486,146.553384,1.0819737,1.2442428
2021-02-18,0.6873876431072,11.1994943655675,87.74667,101.39034,127.652382,147.500964,1.08315504,1.25157408
2021-02-19,0.686683083917409,11.2307334830764,87.986,101.68125,128.131888,148.07595,1.08592928,1.254957
2021-02-22,0.689891490576813,11.2154738878143,88.09944,102.030096,127.70043,147.892962,1.0888449,1.26101766
2021-02-23,0.688527706491778,11.2066831683168,87.956648,102.082448,127.745982,148.261932,1.09545124,1.27138024
2021-02-24,0.683410442828817,11.2119710019208,87.891034,102.099228,128.606513,149.396646,1.10185582,1.27997844
2021-02-25,0.684805121446055,11.2703552780403,88.953746,102.59977,129.896438,149.82331,1.10464557,1.27410465
2021-02-26,0.693173293323331,11.4197435501313,89.391456,103.096224,128.959752,148.730808,1.09949556,1.26806124
2021-03-01,0.688038995125609,11.3537928474199,88.47636,102.30492,128.592072,148.690584,1.10149452,1.27365444
2021-03-02,0.68655737704918,11.3273160025965,88.526991,102.327498,128.943325,149.04435,1.10414139,1.27626642
2021-03-03,0.681350542461653,11.26401236954,87.951805,101.82973,129.084516,149.452776,1.1083014,1.2831804
2021-03-04,0.676055028815765,11.2421553776239,87.603285,101.814727,129.58011,150.601242,1.11500565,1.29588743
2021-03-05,0.676367331855137,11.2700123152709,87.222394,101.154257,128.957136,149.555208,1.1085977,1.28567185
2021-03-08,0.673154608887257,11.2367816091954,86.876868,101.25492,129.059308,150.41852,1.10847395,1.2919255
2021-03-09,0.670931516936672,11.2052267486549,86.629765,101.200476,129.11864,150.835776,1.1043542,1.29010128
2021-03-10,0.671025971633818,11.2006149116065,86.7034,101.268114,129.2102,150.915342,1.108723,1.29496983
2021-03-11,0.670324603467355,11.1947883940122,87.068082,101.62062,129.889432,151.59912,1.10724632,1.2923112
2021-03-12,0.667860751354827,11.1722315268665,86.902992,101.248675,130.121424,151.601475,1.10926512,1.29237925
2021-03-15,0.665200256621758,11.1668410363715,86.493586,100.639428,130.026387,151.291926,1.10625511,1.28718078
2021-03-16,0.66526006788368,11.1480046731845,86.26254,100.744784,129.667395,151.436692,1.10159595,1.28653812
2021-03-17,0.664347189159495,11.1579271105644,86.38268,100.771328,130.02641,151.684736,1.1043078,1.28825088
2021-03-18,0.666513719372304,11.164570971808,86.618538,101.231694,129.957622,151.882386,1.10685206,1.29358578
2021-03-19,0.665594855305466,11.134163208852,86.280705,100.50264,129.629465,150.99672,1.10765609,1.29023472
