"date","yuan_per_usd","rupee_per_usd","yen_per_usd","franc_per_usd","euro_per_usd","pound_per_usd"
2021-04-29,78.1587815395021,74.07,97.137761925992,66.581296648617,97.5392237819983,118.809114359415
2021-04-30,78.2058869711208,74,97.4855104770397,66.7861846919362,98.187863674148,119.822228645758
2021-05-03,78.2058869711208,73.82,97.2625947391886,66.7056929606322,97.9517372916494,119.176309925968
2021-05-04,78.2058869711208,73.8,97.4944271065537,66.8520415630031,98.3186282670218,119.519930800836
2021-05-05,78.2058869711208,73.81,97.4320106999554,66.8081369822918,98.4087311505457,119.176309925968
2021-05-06,78.0681941710048,73.64,97.342844404815,66.5593443582614,98.0330317868703,119.459654178674
2021-05-07,77.6756489075163,73.27,96.7632634864021,65.9227279379482,97.0982326346075,118.435714285714
2021-05-10,77.4896428442018,73.41,96.9237628176549,65.7544270452217,97.0583401807724,117.155373419063
2021-05-11,77.6454531180172,73.39,96.7721801159162,66.0032196692522,97.0663160489769,117.188493886494
2021-05-12,77.9848537919872,73.53,97.6638430673205,66.500804917313,97.8300480371045,117.754420850792
2021-05-13,77.9123838971894,73.48,97.6905929558627,66.3544563149422,97.8624689312345,118.157200883631
2021-05-14,77.7444953075743,73.23,97.5211769950958,66.0105370993707,97.2901737912857,117.629114642452
2021-05-17,77.7698597707536,73.3,97.342844404815,65.973949948778,97.1781160016454,117.370991717987
2021-05-18,77.6031790127185,73.04,97.2001783325903,65.7544270452217,96.7958698680652,116.899323181049
2021-05-19,77.7142995180752,73.2,96.9772625947392,65.8788233572369,96.6928618205632,117.023078551768
2021-05-20,77.7106760233353,73.03,97.0040124832813,65.7471096151032,96.6216768916156,116.915808771682
2021-05-21,77.7106760233353,72.82,97.137761925992,65.7617444753403,96.9945803908688,117.113999152423
2021-05-24,77.5150073073811,72.86,97.0218457423094,65.6593004536807,96.7403767403767,117.205061143705
2021-05-25,77.4220042757238,72.78,97.146678555506,65.6446655934436,96.5584893321344,117.404234227855
2021-05-26,77.1864771176307,72.71,97.2804279982167,65.6593004536807,96.7879383808587,117.35437752141
2021-05-27,77.0886427596536,72.59,97.9135086937138,65.6885701741548,96.8673117926849,116.998306519898
2021-05-28,76.9074680226589,72.42,97.9313419527419,65.8202839162886,96.8673117926849,116.86636594305
2021-06-01,77.0548234754146,72.83,97.5746767721801,65.5202692814284,96.4953843640226,117.03133822699
2021-06-02,77.0656939596343,72.97,97.7173428444048,65.7105224645105,96.7166134446901,116.957043097976
2021-06-03,77.3447030546061,73.01,98.3325902808738,66.230060002927,97.4426662266953,117.604085396127
2021-06-04,77.2347903808293,72.87,97.5657601426661,65.7836967656959,97.0344204386758,116.973544973545
2021-06-07,77.2565313492687,72.8,97.4141774409273,65.6300307332065,96.8196721311476,116.940545877706
2021-06-08,77.3012211177274,72.93,97.6103432902363,65.5861261524952,96.9786535303777,117.213346529054
2021-06-09,77.1381638544321,72.98,97.7351761034329,65.5495390019025,96.9468154957321,117.395921835174
2021-06-10,77.2154650755499,73.1,97.6281765492644,65.4983169910727,97.0344204386758,117.056124249912
2021-06-11,77.2613626755885,73.24,97.8600089166295,65.8056490560515,97.6117676225105,117.479098767181
2021-06-14,77.2758566545481,73.16,98.0650913954525,65.7910141958144,97.4105228434768,117.462453952961
2021-06-15,77.3640283598855,73.35,98.1899242086491,65.7471096151032,97.4587458745875,117.821360051162
2021-06-16,77.2637783387485,73.31,97.9759251003121,65.7544270452217,97.4667876887532,117.512402551382
2021-06-17,77.8773567813704,74.16,98.3325902808738,67.1227864773891,99.1688355301822,119.150617993676
2021-06-18,77.9353326972087,74.14,98.2701738742755,67.4301185423679,99.4946091644205,120.004342476659
2021-06-21,78.097182128924,74.18,98.2790905037896,67.2032782086931,99.1854899655723,119.159180740208
2021-06-22,78.2807725290786,74.37,98.7516718680339,67.3203570905898,99.1771620486986,119.107822713885
2021-06-23,78.1793146763615,74.13,98.8497547926884,67.093516756915,98.8451882845188,118.630607426486
2021-06-24,78.1479110552825,74.14,98.8943379402586,67.2325479291673,99.0358011235013,119.227727043935
2021-06-25,77.959489328808,74.14,98.778421756576,67.1374213376262,98.92797319933,119.296352255558
2021-06-28,77.9715676446076,74.29,98.5287561301828,67.2032782086931,98.9445468252639,119.330694494422
2021-06-29,78.0681941710048,74.29,98.5555060187249,67.3276745207083,99.2188156236875,119.7616468039
2021-06-30,77.9848537919872,74.33,99.0191707534552,67.7081808868725,99.696151249156,120.099956540634
2021-07-01,78.1213387605232,74.56,99.4739188586714,67.7081808868725,99.6204773551489,120.326560232221
2021-07-02,78.1720676868817,74.51,99.2242532322782,67.4959754134348,99.696151249156,120.195723088075
2021-07-06,78.2505767395794,74.58,98.6714222024075,67.6496414459242,99.9661475964794,120.22186774942
2021-07-07,78.1684441921418,74.81,98.6357556843513,67.700863456754,100.07625180039,120.22186774942
2021-07-08,78.3858538765355,74.76,97.9224253232278,66.9764378750183,99.7635135135135,120.440183046415
2021-07-09,78.2529924027394,74.53,98.2434239857334,66.9618030147812,99.586881375938,119.787602947551
2021-07-12,78.2083026342807,74.56,98.4039233169862,66.9837553051368,99.6120762354529,119.408036871669
2021-07-13,78.128585750003,74.51,98.4039233169862,67.0569296063223,99.9915347498519,119.744348956453
2021-07-14,78.1322092447429,74.54,98.1096745430227,66.9837553051368,99.881616776594,119.683845820702
2021-07-15,78.025920065706,74.55,98.1275078020508,67.2179130689302,100.050821616127,119.727056105134
2021-07-16,78.2493689079995,74.61,98.1988408381632,67.2618176496414,100.016934801016,120.282916213275
2021-07-19,78.3798147186356,74.85,97.5925100312082,67.1666910581004,100.067773636056,121.117604090577
2021-07-20,78.3218388027973,74.6,98.0115916183683,67.4520708327235,100.305706521739,121.784796180683
2021-07-21,78.1032212868238,74.49,98.2790905037896,67.1666910581004,100.110178828714,121.073384446878
2021-07-22,78.1467032237025,74.46,98.172090949621,67.2837699399971,100.348313652196,120.589090909091
2021-07-23,78.2771490343387,74.44,98.5465893892109,67.4008488218937,100.433636595528,120.597861662666
2021-07-26,78.2976821711981,74.35,98.359340169416,67.0057075954925,100.016934801016,119.900209704245
2021-07-27,78.6346671820081,74.5,97.761925991975,66.8447241328845,99.8394049530893,119.425237683665
2021-07-28,78.3943086975952,74.52,98.1364244315649,66.837406702766,100.025404352612,119.425237683665
2021-07-29,77.9800224656674,74.25,97.6638430673205,66.3105517342309,99.3774188120478,118.724044107117
2021-07-30,78.0367905499257,74.34,97.8154257690593,66.3032343041124,99.5616992582603,119.176309925968
2021-08-02,78.0500766973053,74.35,97.3874275523852,66.230060002927,99.4862292596648,119.408036871669
2021-08-03,78.1467032237025,74.25,97.2715113687026,66.2007902824528,99.6036765325913,119.244875943905
2021-08-04,78.0923508026041,74.15,97.5835934016942,66.3032343041124,99.7550882526814,119.184876365727
2021-08-05,78.0355827183458,74.1,97.8600089166295,66.3690911751793,99.780368305457,119.039414171872
2021-08-06,78.2976821711981,74.19,98.2790905037896,66.8959461437143,100.433636595528,119.519930800836
2021-08-09,78.3363327817569,74.31,98.3058403923317,67.2545002195229,100.536215848157,119.701126191164
2021-08-10,78.3302936238571,74.5,98.564422648239,67.5106102736719,100.767787067053,119.804913294798
2021-08-11,78.2469532448395,74.25,98.5020062416407,67.4301185423679,100.639004856437,119.580268282129
2021-08-12,78.2457454132596,74.31,98.4039233169862,67.5398799941461,100.647580095433,119.865538928649
2021-08-13,78.2288357711401,74.24,97.8600089166295,67.0422947460852,100.135639199729,119.657934617883
2021-08-16,78.197432150061,74.19,97.4230940704414,66.756914971462,100.305706521739,119.727056105134
2021-08-17,78.332709287017,74.38,97.7173428444048,66.9105810039514,100.836605770872,120.685639420627
2021-08-18,78.3170074764775,74.27,98.0115916183683,67.1666910581004,100.940010254657,120.597861662666
2021-08-19,78.4389984660539,74.38,97.8600089166295,67.1227864773891,101.01770289917,121.268192788708
2021-08-20,78.5235466766514,74.35,97.8778421756576,67.1447387677448,101.043627031651,121.695412844037
2021-08-23,78.2735255395988,74.12,97.8867588051716,66.8593589931216,100.681895669963,120.87920099147
2021-08-24,78.1587815395021,74.13,97.7975925100312,66.8081369822918,100.561893410523,120.88801399825
2021-08-25,78.2143417921805,74.23,98.1096745430227,66.8593589931216,100.459261779214,120.826349923486
2021-08-26,78.2783568659186,74.13,98.163174320107,67.1301039075077,100.433636595528,120.923278879813
2021-08-27,78.1599893710821,73.47,97.9402585822559,66.7495975413435,100.152619976259,120.422688648413
2021-08-30,78.095974297344,73.29,98.0026749888542,67.1154690472706,100.144128868164,120.518970780637
2021-08-31,78.0307513920259,72.95,98.1275078020508,67.0349773159666,100.101694915254,120.61540699789
2021-09-01,78.0090104235865,72.99,98.1096745430227,66.91789843407,99.6793248945148,120.239303843365
