"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2004-10-12,109.990615887693,107.712483929129,112.306892489376,116.105193369978,102.10588565487,105.559181056435,95.8901020619195,99.1331751363283
2004-10-13,109.90471125777,107.618555449575,111.76267192272,116.075317271621,101.690519581634,105.614505459533,95.7823849311193,99.4783904915934
2004-10-14,110.037171018814,107.571591209797,112.824574436119,116.556469266112,102.533147109742,105.924632728139,95.5984183447899,98.760524162246
2004-10-15,110.597438703444,107.665519689352,113.697596460351,117.151567507694,102.803100861332,105.926112648796,95.2878488187715,98.1825579527358
2004-10-18,110.458108595422,107.618555449575,114.030531535528,116.85391079161,103.234188042447,105.790251415235,95.3681435518721,97.7294448153984
2004-10-19,111.393544297655,107.665519689352,114.034734709192,117.093147510599,102.371044415715,105.116636919025,95.3455630974342,97.9027321168403
2004-10-20,111.234421444843,107.313287891022,114.678853684246,117.667614354684,103.096552483182,105.783455180762,95.2836245082417,97.76690665066
2004-10-21,111.867745303307,107.195877291579,114.508023987701,118.249782756608,102.360178688893,105.704984431391,95.1442445624407,98.253256481473
2004-10-22,111.804635920781,107.125430931913,114.586896591196,118.042901074905,102.488502062103,105.579612243042,95.233241288504,98.1055287723462
2004-10-25,112.555327588204,107.031502452359,115.790804767651,118.758916606003,102.874566001251,105.511590744505,94.8849317387596,97.3171550032938
2004-10-26,112.731731286151,107.219359411468,115.767183527852,118.741109584957,102.692633393517,105.330689265786,94.960177618536,97.3995955779368
2004-10-27,112.467337068252,107.00802033247,115.240141322026,118.210292452502,102.465430698418,105.10633178837,95.0141074254248,97.4629612305597
2004-10-28,112.933312003229,106.867127613138,115.395915111393,118.035321269636,102.180581676462,104.517718621642,94.5487041259948,96.7112800861848
2004-10-29,112.465200482412,106.37271785754,114.746402560299,117.65099371332,102.028362611815,104.611020305539,94.6576664341179,97.0537487021061
2004-11-01,112.14836713165,106.444449455143,114.777351034756,117.58772343366,102.344201677069,104.850143110532,94.9362516291999,97.2608062458452
2004-11-02,112.448359678566,106.610112400597,114.611742017746,118.167805053185,101.923889637309,105.086286177022,95.0229661496624,97.9712474644184
2004-11-03,112.370129439537,106.444449455143,115.191742224427,118.370657574298,102.510998962947,105.339967271275,94.8037226366398,97.4199953250708
2004-11-04,111.989787558907,105.904360697705,115.467698958169,117.738131743641,103.105561207921,105.132918197305,94.637573856361,96.4984254396149
2004-11-05,112.435201486698,105.905640292223,115.960652730016,118.38939472834,103.135540468378,105.295666448685,94.624821010406,96.6066939255833
2004-11-08,112.417277813577,105.857396457928,115.891311294792,118.47730008299,103.090302085927,105.390650251701,94.5460836781958,96.6557768866703
2004-11-09,112.517026950945,105.952605099448,115.940342358928,118.742120414423,103.042486546926,105.532579052406,94.582331347608,96.8679783882806
2004-11-10,111.155998441935,105.998289177259,115.946880629073,118.07261719605,104.310052767545,106.222443098946,94.4176458055564,96.1486716095089
2004-11-12,112.360101415213,105.763467978373,116.11966187008,118.29565657621,103.345992400785,105.282618194748,94.2539415375742,96.0201891696686
2004-11-15,112.335154678664,105.739985858484,115.834362763101,117.810390477477,103.114971528233,104.874018124134,94.5163481003352,96.1287100873376
2004-11-16,112.477110726374,105.693021618707,116.095986972745,118.165885326635,103.21743350536,105.057717577846,94.4181395400471,96.1015392570174
2004-11-17,113.613941922476,105.575611019264,116.431638709103,118.263763066103,102.480062516051,104.092650131619,94.0456723112558,95.5255395434127
2004-11-18,113.660471897875,105.669539498819,116.097022364461,117.94850885665,102.14370961681,103.772672141136,94.0217673846206,95.5212031904578
2004-11-19,115.241546555598,105.669539498819,116.785627411608,118.496395416101,101.339864746839,102.824371034393,93.7219045251057,95.0948169213937
2004-11-22,114.7183439786,105.599093139153,116.609463758508,118.353732551512,101.648489434488,103.168968838663,93.9582013920314,95.3636478562595
2004-11-23,114.601588127359,105.716503738596,117.114885951901,119.269277891178,102.193074167304,104.072971273864,93.9119489396516,95.639510249667
2004-11-24,114.931369839398,105.528646779487,117.549806117436,119.693565773144,102.278260740908,104.143512724508,93.7272786113128,95.4365860543683
2004-11-26,115.334716428813,105.528646779487,118.675111965392,120.660632269584,102.896261975587,104.617790727442,93.7519603799196,95.3204983640793
2004-11-29,114.608266497925,104.894629542494,117.944355942632,119.828192968195,102.910862843185,104.55458112209,93.8366163311064,95.3353984541277
2004-11-30,113.618998866387,104.424987144721,117.177671231134,120.078656406606,103.132110298677,105.68536741625,93.8101968896684,96.1326699993123
2004-12-01,113.47097634128,104.025791106615,117.161110925628,121.024474248341,103.25205149663,106.656766470698,94.3135217237476,97.4234905332331
2004-12-02,112.597171624451,103.556148708842,116.281604288787,120.028566550379,103.272224880235,106.599983657417,94.6218400187255,97.670855947264
2004-12-03,112.944306504655,103.321327509956,117.084718492692,120.690773108991,103.665888185224,106.858660559413,94.4881996589428,97.3983113537256
2004-12-06,111.555991905203,102.170703635413,116.135339807214,119.642388638164,104.104977082632,107.24873365819,94.6943173923048,97.5538913657352
2004-12-07,111.721461074539,102.382042714411,116.427552787092,120.112080318188,104.212343507943,107.510302105744,94.7699163820682,97.7690549680002
2004-12-08,110.970570094874,103.673559308285,116.273058829328,120.527178712668,104.778283764714,108.61184060749,95.1070280087833,98.5867394997437
2004-12-09,110.694364094283,103.603112948619,116.386947943446,119.833153677508,105.142613985581,108.255876130641,94.935992681876,97.7470378044627
2004-12-10,111.147129338382,104.542397744164,116.999756752503,120.598139224346,105.265657735795,108.50315248106,95.1354576991829,98.0613933843282
2004-12-13,111.044783717752,103.671054117586,116.773176875907,120.227157731585,105.158633270623,108.269072806853,95.0956206977265,97.9084109474756
2004-12-14,109.82793087089,103.438738109399,116.25481526704,119.979787657857,105.851775905443,109.243419871855,95.1516685450466,98.2004655987976
2004-12-15,111.004722818743,102.992577831515,117.05211458388,120.74762306424,105.447868893841,108.77701416489,94.7800463022594,97.7723926270067
2004-12-16,110.365584011286,102.73427451274,115.523930068729,120.005030079963,104.673871935399,108.734105070011,95.1112808159086,98.8005871031779
2004-12-17,110.778447696793,103.039542071292,115.936963921468,120.454799641991,104.656606345301,108.734868691862,95.3003247521576,99.0139911858794
2004-12-20,110.990084015937,102.969095711626,116.737852331281,120.943579576488,105.178632277202,108.967914249998,95.285721485972,98.7185904905819
2004-12-21,110.17021648084,102.522935433743,116.06717685047,119.065883146415,105.352590344284,108.074475071148,95.5151996131996,97.982925961085
2004-12-22,110.927517969771,102.851685112183,116.552515226816,118.591957025307,105.070876334381,106.909411835596,95.5997279491982,97.2725368175828
2004-12-23,110.701914375722,102.405524834299,116.922257384469,118.497348200738,105.619002204095,107.041823864543,95.6438691755499,96.9323131668031
2004-12-24,110.816794964998,102.452489074077,117.366058865894,118.817295546999,105.909992165867,107.219574058722,95.7868006644316,96.9712088317767
2004-12-27,111.855417572282,102.73427451274,118.462673830544,119.967867231938,105.906961327101,107.252621138725,95.8088836674315,97.0262367359388
2004-12-28,111.375553167091,102.452489074077,118.103064997957,119.311441088887,106.040384662129,107.125340971273,95.671061122521,96.6499232956268
2004-12-29,110.343519671312,102.546417553631,117.751375620241,118.437811194611,106.713449028086,107.335538640973,95.56776839791,96.1248838935539
2004-12-30,111.371624178199,102.429006954188,118.093333110754,118.691256155229,106.035387363841,106.572259344372,95.7188660198617,96.2035040114972
2004-12-31,110.940652027997,101.607132758086,116.414845887607,117.371345051593,104.934344408061,105.796516340983,95.7087001691806,96.4950714519844
