"date","yuan_rolling_vol","rupee_rolling_vol","yen_rolling_vol","franc_rolling_vol","euro_rolling_vol","pound_rolling_vol"
2015-01-07,0.00148936856552793,0.00413641897609879,0.00738026676313568,0.00596591732588175,0.00592886236233753,0.00487470860658939
2015-01-08,0.0014892065887413,0.00450539850422133,0.00734649890420236,0.00574931743215528,0.00570100651942159,0.00493685241807299
2015-01-09,0.00144795687378251,0.00462179743611917,0.00741165625232938,0.00574314061207996,0.00567705928196145,0.00494428149337249
2015-01-12,0.00144814346092725,0.00468647000872429,0.00740395841230288,0.00568111996673688,0.00560141467598663,0.00494870147990587
2015-01-13,0.00146656307186509,0.0046887156898006,0.0073815160248114,0.00562394303800958,0.00556400680479319,0.00483072312141214
2015-01-14,0.00146774444274004,0.00453182266479728,0.0074817813389773,0.0056526729647607,0.005582663413438,0.00468921875068423
2015-01-15,0.00148357828128626,0.00446539166466152,0.00744760026268818,0.0247580959800168,0.00618678542390351,0.00451625903684359
2015-01-16,0.0015732936750544,0.00448220884474152,0.00733006754792819,0.0261601625693662,0.00615760104617795,0.00443422063511763
2015-01-20,0.00158050967115722,0.00453146060973548,0.00742862624169096,0.0268725429307687,0.00619290814632631,0.00440117516617472
2015-01-21,0.00158490219362521,0.00453440642426583,0.0074805089939377,0.0269678256916352,0.00579368069707953,0.0044014923632691
2015-01-22,0.00157947770417724,0.00456381742570443,0.00695205632151985,0.0269575470075626,0.00605535971405045,0.00431639136285193
2015-01-23,0.00153963517203048,0.00458396704151243,0.00692772027766849,0.0270565515280503,0.00628440101680254,0.00428597221240674
2015-01-26,0.0016590538088939,0.00458024114499737,0.00630753772100045,0.0275480123293151,0.00585143804778619,0.00428494601960805
2015-01-27,0.00166680093950738,0.00452902577333684,0.00639031188889084,0.0275882285956226,0.00610386927706649,0.00455216412788729
2015-01-28,0.0016426255712916,0.00437697180555446,0.00622386015554453,0.0275908187014914,0.0061031583532772,0.00452995099498815
2015-01-29,0.0016416652363712,0.00476128590850777,0.00603024644229816,0.0278361210096125,0.00580640581014158,0.00467958965971749
2015-01-30,0.00164133355060971,0.00434151453546541,0.00613903959109595,0.0278316905836663,0.00580095388232512,0.00465285049316569
2015-02-02,0.00165457275780234,0.00412590164787501,0.0060970715710342,0.0278603596355024,0.00585792762291697,0.00452128464035352
2015-02-03,0.00165398733256065,0.00412453728224023,0.0060749268628945,0.0278099642746787,0.00633727432006442,0.004706128517419
2015-02-04,0.00161513068950006,0.00388241891410656,0.00576623617025483,0.0276985564433483,0.00621616376912476,0.00484046838814738
2015-02-05,0.00161223907415482,0.00377869535906312,0.00564099745720563,0.0276830169818579,0.00623825343116691,0.00495876366840055
2015-02-06,0.0016435643836181,0.0037780643561203,0.0062938230610537,0.0276825893376399,0.00631511349956967,0.00497063996783218
2015-02-09,0.00164502639875777,0.00395251535341969,0.00617805417240763,0.0276664320579931,0.00628873764642568,0.00485960887902961
2015-02-10,0.00162164871107198,0.00399531692456078,0.00626028671487062,0.0276696003926718,0.00627867817763746,0.00486436410495637
2015-02-11,0.00160972338933976,0.00398362192113893,0.00647716354291506,0.027676611285586,0.00627344345007986,0.00486263191439292
2015-02-12,0.00147288243695791,0.00392142893934346,0.00670435203761611,0.0276748598411539,0.00664891883785368,0.00517325036412693
2015-02-13,0.00148063153766679,0.00387668230744309,0.00665180996792062,0.0276535423185042,0.00661759978615551,0.00517725744555669
2015-02-17,0.00153171183714447,0.0038185543404866,0.00664438624378952,0.0276249806588305,0.00654633019639505,0.00452499409717559
2015-02-18,0.00147321433731338,0.00383066782142201,0.00660261305187006,0.0276695978741472,0.00646095659696399,0.00434361572930429
2015-02-19,0.00144967380286584,0.00376544987170153,0.00626420091322525,0.0276840722443439,0.00653085543534459,0.0042667847567834
2015-02-20,0.00144983344872677,0.00371765402903427,0.00594979177286878,0.0276017944887784,0.00634467096195225,0.00414645150692647
2015-02-23,0.00145039072836915,0.00331140974362477,0.00596008474354141,0.0276617171171256,0.00634642963164672,0.00420769656210388
2015-02-24,0.0014348132396205,0.00318113336453201,0.00582512731116409,0.0276744122158168,0.0063325532596312,0.00422822419899519
2015-02-25,0.00141955379615624,0.00316875291575693,0.00581314896269015,0.027671699774984,0.00643519295347603,0.00427803198918382
2015-02-26,0.00140316230539901,0.00316308042566397,0.00584788305660324,0.0276733722196663,0.00678017172004443,0.00439555720761606
2015-02-27,0.00142344455839768,0.0031437786432889,0.0053998368721104,0.0276736041333271,0.00673981743204583,0.00433417403649866
2015-03-02,0.00138229676204008,0.00320607778109731,0.00541123417110403,0.0134762672771789,0.00602440687883933,0.00431847185028981
2015-03-03,0.00128540416145636,0.00317349854348059,0.00547249376977994,0.00902040383662376,0.00594801695598577,0.00429738831437624
2015-03-04,0.00128878972639296,0.00347553587008387,0.00526530979467435,0.00752056749318332,0.00626133596986754,0.00457195278085096
2015-03-05,0.0012951534187593,0.00346397649719335,0.00519249117253207,0.00647040078502875,0.0062720803221272,0.00456144281687337
2015-03-06,0.00129885254013,0.00340645351483304,0.00527922767295708,0.00652752339818276,0.00620451388780123,0.00493454880923668
2015-03-09,0.00118348306913479,0.00343473180110277,0.00527122558702381,0.00645764645382655,0.00589704068302178,0.00493557628068471
2015-03-10,0.000927018104007393,0.00343254365692619,0.00521857470934846,0.00526103090032072,0.00624577048579974,0.00487278180708876
2015-03-11,0.000868360681880207,0.00339654156431407,0.00504382380705912,0.00529955092080919,0.00630268420476418,0.00497107546664905
2015-03-12,0.000860422162991676,0.00356040175228708,0.00507145380268912,0.00546549225650288,0.0064000644026792,0.00497711908068934
2015-03-13,0.000864728373044021,0.00357345274446394,0.00502957329007627,0.00464987759497102,0.00650507882068934,0.00510420466881475
2015-03-16,0.000865606775159984,0.0036741142500454,0.00478659655894569,0.00456916650053843,0.00663691312880536,0.00514724251592631
2015-03-17,0.000901783751137237,0.00355693106787467,0.00477745446097206,0.00468427757603138,0.00659768631602314,0.00518054273112942
2015-03-18,0.00107080916021541,0.00355494871735558,0.00483479916805919,0.00503303952423372,0.00621513244022861,0.00501956245630877
2015-03-19,0.00141345351856434,0.00358579380329034,0.00483916335123049,0.0051242304338757,0.00621004178071846,0.00493606457613654
2015-03-20,0.00143264119680935,0.00360155613874352,0.00494612439903193,0.00609931622231589,0.00703651085152626,0.00545120143915107
2015-03-23,0.00144782398335283,0.00368778932935637,0.00426322954480291,0.00643954631145956,0.00738007873445893,0.00544335549846222
2015-03-24,0.00145462676916033,0.00353579939841569,0.00419899402800613,0.00668631846944118,0.00738096896826075,0.0054817161843016
2015-03-25,0.00146750612910211,0.00347553507351822,0.0041819292222873,0.00670005081450486,0.00753475342410588,0.00549725861275111
2015-03-26,0.00146530543645002,0.00374153350709858,0.00386721346677612,0.00671752885243849,0.00759266296443121,0.00554564374678738
2015-03-27,0.00147119292531739,0.00385848863456266,0.00291374676927097,0.0067520839440041,0.00731442963362224,0.00521632765266659
2015-03-30,0.00148304343533158,0.00377251872251114,0.00325027336834552,0.00692288685445805,0.00736947697347813,0.00527039111098895
2015-03-31,0.00141434565654513,0.00382001405448109,0.00323995648002376,0.00691581791694378,0.00743300834953556,0.00534631914205867
2015-04-01,0.0014133074003524,0.00384018288932391,0.00327699778001581,0.00675269723822421,0.0074587501305146,0.0052102040805364
2015-04-02,0.00141254254041537,0.00380695070441884,0.00322872135083592,0.00700376383091174,0.0076736921068065,0.00520881175755687
2015-04-03,0.0014123479845335,0.00381432865426723,0.00344875573229908,0.00707749618199617,0.00798805732005526,0.00530187039582088
2015-04-06,0.0014123479845335,0.00384777179877957,0.00343800972658054,0.00693942506926258,0.00800071075201013,0.00522471772354337
2015-04-07,0.00141751180818711,0.00384502688773712,0.00395962097622747,0.00726935002351175,0.00836089953978,0.00532695165397868
2015-04-08,0.00142705397358273,0.00377814389537752,0.00399196821899722,0.0072565533870578,0.00827909886203744,0.00533773394413675
2015-04-09,0.00143396419607527,0.0037660970976669,0.00396305133841407,0.00754177277421746,0.00829412552437643,0.0056847128014765
2015-04-10,0.00138945055687298,0.00375735741105643,0.00392975960230643,0.00755743031289934,0.0083481894980137,0.00572701593388471
2015-04-13,0.00140880150762177,0.00374472104604911,0.00389722712544336,0.00756311246380453,0.00834533851995956,0.00572094598611901
2015-04-14,0.00140472426519754,0.00375093245430253,0.00412958109643287,0.00766904904539098,0.00853063262844951,0.00601761674646195
2015-04-15,0.00141313602361393,0.00340579886401237,0.00410291127231832,0.00761673242459027,0.00833848519628088,0.00587870885989353
2015-04-16,0.00142617980209765,0.00340845568783317,0.00403348480811684,0.00783397798610659,0.00873798816142357,0.00617927631793878
2015-04-17,0.00143377773956167,0.00341346266075735,0.00386406713603653,0.00756627957353043,0.00841568668428906,0.00587331934875301
2015-04-20,0.00144062844995531,0.00377161649362861,0.00386671738846065,0.00754889419506459,0.00841863233826453,0.00586111421891874
2015-04-21,0.00144145757266108,0.00380003230604506,0.0038822391992558,0.00710427426834562,0.00807376295549973,0.00587818625099221
2015-04-22,0.00145206010582487,0.00379914200666428,0.00392297615051004,0.00746670039800516,0.00774596442920882,0.00571302415358079
2015-04-23,0.00146551243441016,0.00376503675685372,0.00392227615194499,0.00768689747179908,0.00781311659021574,0.00569298876118061
2015-04-24,0.00146704999981066,0.00340779086570778,0.00404898740046876,0.00766678086961172,0.00769173274575029,0.00552192261460591
2015-04-27,0.00167184415299089,0.00337443478521204,0.00405051498557528,0.00762971617229355,0.0076598181872992,0.00553500033958121
2015-04-28,0.00168574391696868,0.00345310118449785,0.00406726566525621,0.00763473786446935,0.00775890780094888,0.00553605880916018
2015-04-29,0.00159291899140015,0.0035711138364504,0.00404738722329483,0.0081733901007528,0.00831284363349386,0.00567464993305783
2015-04-30,0.00125448901867474,0.00357542050659626,0.00438320476401519,0.00828653418938147,0.00829958220135164,0.00607349380815483
2015-05-01,0.00123064879256628,0.00355598451168728,0.00432198350056989,0.00793514478407273,0.00785294200752392,0.00616426822350338
2015-05-04,0.00121167105733305,0.00344894121011101,0.00423849295662944,0.00778657157362441,0.00761691807732321,0.00617177997609882
2015-05-05,0.00118512633822482,0.00358940423791762,0.00427427974301929,0.00784791242662067,0.00760997819707048,0.0061352315203913
2015-05-06,0.00117724122606425,0.00364007919413788,0.00425210163641408,0.00810185414453741,0.00797456026106944,0.00615721860939135
2015-05-07,0.00119260359454161,0.00366188677938546,0.00423909720692402,0.00812373079664852,0.00795557225541828,0.00608344574394587
2015-05-08,0.00118737426850722,0.00367382551068712,0.00423522691278643,0.00831711047819504,0.00797680458314001,0.00661687126877358
2015-05-11,0.00116346591175701,0.00371234794950867,0.00399036959457024,0.0082352231473256,0.00805711822723996,0.00661940607890422
2015-05-12,0.00114044619620414,0.00366276581745229,0.00400216106197396,0.00828827100185003,0.0080270011315557,0.00665120878192611
2015-05-13,0.00114752817197961,0.00375574720838512,0.00411549161933922,0.00846472853423324,0.00823787607544036,0.00662619386643395
2015-05-14,0.00115110757771636,0.00398593461494818,0.00411475129671236,0.00833360819314271,0.00810633842234506,0.00662677369737913
2015-05-15,0.00114945221179073,0.00397367117473342,0.00394093070143666,0.00828913122189967,0.00795605883127495,0.00660905534695004
2015-05-18,0.00115014323122583,0.00402449683649174,0.00399832165468556,0.00837494878063519,0.00808185825264387,0.00675566133948389
2015-05-19,0.00114981921212623,0.00403227719274602,0.00364407370117739,0.00852954688151342,0.00834102169626464,0.00691392598515777
2015-05-20,0.00113783348227281,0.00403916068294674,0.00373078096423471,0.00855980620433596,0.00842176724588847,0.0068900788059278
2015-05-21,0.00115703441468697,0.00411759661246072,0.00371715244637386,0.00821923846183758,0.0079836502721698,0.00648083826877274
2015-05-22,0.00115335949874225,0.00413311775456789,0.00375621430617358,0.00833593397370472,0.0080428550194162,0.00681837829121728
2015-05-26,0.00115119854764622,0.00427396577236805,0.00444416333374282,0.00849865827314177,0.00852576690246127,0.0069495819995852
2015-05-27,0.00114846670827403,0.00423942184079623,0.00413662649240744,0.0084254926046687,0.0084058942643114,0.00690417562654035
2015-05-28,0.0011272764610769,0.00425834435345224,0.00414489774770577,0.00845998180559222,0.00827951556796789,0.00692433909543207
2015-05-29,0.00109656514361205,0.00427464023628278,0.00416816164977337,0.00813674381135644,0.00801991057191715,0.00674505979271844
2015-06-01,0.00109335615415362,0.00427510944236879,0.00419864540606366,0.00818079830544542,0.00813755964518815,0.00687427905878232
2015-06-02,0.00108737070782084,0.00395093907129578,0.00430076149180085,0.00850683406267778,0.00885339623597674,0.00704430679044125
2015-06-03,0.00108737075970927,0.00397805430055219,0.00432272001016451,0.00850526824488644,0.00914517147637714,0.00704134930494126
2015-06-04,0.00106163441764552,0.00398245948381803,0.00432820232360644,0.0080498826126368,0.00912542130498663,0.006986753709174
2015-06-05,0.00105376566978412,0.00394757444178142,0.00446536856590045,0.0080440908019824,0.00953218381118579,0.00711032649235892
2015-06-08,0.0010468794606423,0.00394081830480031,0.00436426657153157,0.00827509463069222,0.00965643541344086,0.00694675461439378
2015-06-09,0.000716170543792945,0.00389224101105511,0.00466668835154752,0.0082947073613025,0.00967798305121781,0.00701717749838733
2015-06-10,0.000563829915002498,0.00381543240407709,0.0051945785067353,0.00829190823399603,0.00959503151214933,0.00714094411472871
2015-06-11,0.000546094297344443,0.00371735756427349,0.00531402709681941,0.007686202512169,0.00914909406130743,0.00691411809835766
2015-06-12,0.000541763217416778,0.00368454170878993,0.00518903099421846,0.00787551639727476,0.00916833988939586,0.00672036856406887
2015-06-15,0.000541805897159137,0.00368305724491271,0.00517579950725499,0.00798086445973813,0.00915917842026083,0.00625888477668134
2015-06-16,0.000504700860405906,0.0037134288092122,0.00517690015461038,0.00798971823343026,0.00913281563674195,0.00627141635778549
2015-06-17,0.000497969427152005,0.00357700281142438,0.00523466416198635,0.00783435587980297,0.00912248999959589,0.00628114707261312
2015-06-18,0.000467479481654077,0.00383340966148189,0.00563590379482805,0.00765385596209144,0.00906444771770766,0.00651231575949838
2015-06-19,0.000431828264997975,0.00356132019004551,0.00564176183791021,0.0076014890153792,0.00907774047727631,0.00649760539083584
2015-06-22,0.000427402721670664,0.00343644581884454,0.00568545896609318,0.00744018699491134,0.00907059971801427,0.00601777392095849
2015-06-23,0.000430985822103273,0.00337092600177589,0.00569951655271421,0.00789370511162856,0.0094497110568794,0.0058928406307949
2015-06-24,0.000431167547784994,0.00329400239474191,0.00569906087903394,0.00774587366737871,0.00931012583329664,0.00585944405886595
2015-06-25,0.000416860336462013,0.00318341395353096,0.00565769844648275,0.00742992425460193,0.0090455938812727,0.0058383280853329
2015-06-26,0.000406215251338122,0.00295933314796473,0.00566083269150649,0.00744092130437331,0.00906270005263645,0.00583578708265147
2015-06-29,0.000391522375803468,0.00298726228529814,0.00612549171089288,0.00758032513404972,0.00901056478937461,0.00584306112340319
2015-06-30,0.000465789705875822,0.00289113639078949,0.00614385519868854,0.00760845094970023,0.00895054125418562,0.00575458871486262
2015-07-01,0.000460827934634256,0.00286174572745168,0.0061853496422581,0.00742970276803256,0.00840100542111979,0.00559777136617473
2015-07-02,0.000466770187450651,0.0029072298430678,0.006109908208587,0.00742488133365076,0.008317491420162,0.00559392371964003
2015-07-06,0.000419893237990894,0.00284741266314034,0.00617790553406731,0.00735646036820551,0.00828224270243326,0.00538389864718272
2015-07-07,0.000419026388870403,0.00294921993608232,0.00618494630633858,0.00724630922274708,0.00839629073623509,0.00532892643080926
2015-07-08,0.00037597685918743,0.00264956770574525,0.00614894012331487,0.00711176124706979,0.00819787046897808,0.00533891961200658
2015-07-09,0.000365882950872745,0.00267552915164701,0.00615300350677471,0.00714961670180445,0.00824464196674009,0.00526988309339351
2015-07-10,0.0003643169720118,0.00266983909339499,0.00657484173789184,0.00727013629941203,0.00847434640477836,0.00545677555143539
2015-07-13,0.000358939215037646,0.00267218344867001,0.00663951697980978,0.00736110242444135,0.0086739642448975,0.00545546268622872
2015-07-14,0.000359068328025557,0.00268905311338517,0.00655956049985354,0.00729147952371741,0.00855955597634492,0.00533130288951896
2015-07-15,0.000359288749358187,0.00273472000131589,0.00657652704587245,0.00694511354264978,0.00777526668554909,0.00508993748270032
2015-07-16,0.000359418860334579,0.00260981852187301,0.0065779985738516,0.00697163672709888,0.0073492327964162,0.0050999142916874
2015-07-17,0.00035231520410218,0.00261192193862871,0.00653394804940495,0.007009655712619,0.00737597571963412,0.00510199027995838
2015-07-20,0.000349963403465682,0.00260190724709101,0.00635758968960485,0.0068036175846713,0.0069379849866029,0.00495741378254016
2015-07-21,0.000340466987661052,0.00247274130230753,0.00633400064549626,0.0065017183164843,0.00673603226226765,0.00498875539247361
2015-07-22,0.000339891216640525,0.00247062756581414,0.00619582621836306,0.0064405067539365,0.00667446133584427,0.00490503885843559
2015-07-23,0.000339460341215245,0.002554162759123,0.00580379306115845,0.0064870936711753,0.00687976769806911,0.00471225159391613
2015-07-24,0.000338525176721934,0.00258312292006655,0.00565576199140014,0.00639054490690787,0.00680790741850665,0.00469666972239384
2015-07-27,0.00033569322031382,0.00263238057667927,0.00567536148634871,0.00600856483275711,0.00717454539427356,0.00466196466756722
2015-07-28,0.000336369375347398,0.00297678720952798,0.00568637158655007,0.00581808776157406,0.00722418826017981,0.00466489102280148
2015-07-29,0.000336369333651088,0.00293446121383251,0.00570789015493331,0.00578501683879502,0.00722545845498494,0.00460202060000334
2015-07-30,0.000336969712715812,0.00302979328916474,0.00561579137183754,0.00573125526419151,0.00742891930600054,0.00454509179764351
2015-07-31,0.000335202025406916,0.00269914766733071,0.0052520068797755,0.00562382235907974,0.00719415167594572,0.00408188463900301
2015-08-03,0.000335414942029636,0.00265090350338174,0.00524248854380626,0.0056531665850243,0.00719259195750386,0.00408946364683705
2015-08-04,0.000335429610298361,0.00277724305234743,0.00517711616191162,0.00564440086777946,0.00713326284569355,0.00405276276390062
2015-08-05,0.000331525023409843,0.00277305397791222,0.00528206068259511,0.00512206323427929,0.00664003103114028,0.00397778746573315
2015-08-06,0.000331040902964943,0.00277762486948593,0.00524242806365871,0.00512994667511501,0.00672758002424954,0.00401244381457176
2015-08-07,0.000325485642373208,0.00278057622126222,0.00518354954316071,0.00512995762188683,0.00675505554994019,0.00400109280666305
2015-08-10,0.000325853141889549,0.0027797331379764,0.00518224331542083,0.0050723119295779,0.00677087361959697,0.00412720064590851
2015-08-11,0.00333079091725535,0.00315746443948743,0.0047057106044806,0.00475514910988639,0.00681238346644474,0.00412862983403458
2015-08-12,0.0036926803570728,0.00336491288863876,0.00493294985222372,0.00592832912661254,0.00729162495099215,0.00419847748573055
2015-08-13,0.00369503549647443,0.00356350901355999,0.00479118548555136,0.00570255195535492,0.00725197799784147,0.00402939742340955
2015-08-14,0.00371612223506792,0.00359836496420471,0.00479159276618619,0.00567328435001458,0.00727549421694869,0.00404522518347693
2015-08-17,0.00371711120152921,0.00366315151054926,0.00468705232229151,0.00568022367007842,0.00729166541167724,0.00405733219133197
2015-08-18,0.00371955930224785,0.00361491081249202,0.00463997946222857,0.00563486149773508,0.00703194554922996,0.00351059336242195
2015-08-19,0.00371489093755574,0.00372429678373643,0.00386963309370438,0.00575942277525139,0.00676129170060495,0.00331387007656811
2015-08-20,0.0037335364824313,0.00373680463696003,0.00389214850378741,0.00596783039065955,0.00708413934428195,0.00333346151701014
2015-08-21,0.00373285724433415,0.00394067121236457,0.00384447050634645,0.00630059647251593,0.0072318591891026,0.00300715837460898
2015-08-24,0.00373355707311158,0.00437137499590512,0.00649641187284855,0.00668572384682131,0.0076338063918979,0.00302138832607869
2015-08-25,0.0037302161203118,0.00489665744552554,0.0068907606521525,0.00722996368008878,0.00819801121921708,0.00296855051894563
2015-08-26,0.00373692064463925,0.00488594379551411,0.00691039239425149,0.00713294786180565,0.00814643439746071,0.00381574889455609
2015-08-27,0.003744140530848,0.00490506418053227,0.0075291057084213,0.00773106419922674,0.00847241865572605,0.00392169196910431
2015-08-28,0.00379561496065597,0.00490425880315285,0.00757168162744418,0.00768519817705068,0.00850770701972724,0.00393680143807735
2015-08-31,0.00383250593786644,0.00491958537471705,0.00755520513814476,0.00775505402233907,0.00850817743088309,0.00392333946870928
2015-09-01,0.00386666588488643,0.00492142891321727,0.00777454317412665,0.00780072836138701,0.00848718316436242,0.00391139559426641
2015-09-02,0.00388410316001632,0.00497677693014099,0.0077683805511869,0.00789323868818866,0.00845379966024213,0.00381576736245489
2015-09-03,0.00388336610572327,0.00497170419869658,0.00778416726629523,0.00797353798505373,0.00867948870230309,0.00375440776228122
2015-09-04,0.0038837896004916,0.00519393578676419,0.00794136270919982,0.00795210570355859,0.00868032100141377,0.00380042576317969
2015-09-08,0.00388403849890552,0.00531359546480426,0.00802102636421603,0.00794308546786665,0.00845178490643017,0.00434616527829275
2015-09-09,0.00388327327552663,0.00506057558774538,0.00825572738505126,0.00792047017857833,0.00839840030550166,0.00433339110013776
2015-09-10,0.00388363798163736,0.00506816460953954,0.00823230217122507,0.0079466631878908,0.00851308706488945,0.00449786353234275
2015-09-11,0.00389008142834138,0.00505962362172522,0.00817768170005496,0.00785222448738147,0.00832369229758465,0.00448616647480023
2015-09-14,0.00390407652152321,0.00500307064493587,0.00821927917951603,0.00782034147598407,0.00817136789098276,0.00443080375590912
2015-09-15,0.00390080393459494,0.00500301343977432,0.00825252610756944,0.00787592309693001,0.00812512251239426,0.00448778856452757
2015-09-16,0.00389970848547959,0.00489004510078168,0.0082772164476207,0.00792429300003769,0.00813646739927837,0.00484788800428445
2015-09-17,0.00390908746763494,0.00502433384276706,0.00817445670236243,0.00778956526714258,0.00796411891102546,0.0048502675159979
2015-09-18,0.00391132651269322,0.00519993040729589,0.00829237146403321,0.00798385999213647,0.00795171305361616,0.00481238520238762
2015-09-21,0.00390718046543247,0.00520867541166948,0.0083684866970479,0.008172669330761,0.00839507333414005,0.00483598971547276
2015-09-22,0.00390511826737783,0.0052190816566076,0.00835634603515297,0.00818285117736709,0.00847850097720646,0.00505802802690662
2015-09-23,0.00215212407254906,0.0050302898601135,0.00832980086359262,0.00822599977836901,0.00845484566245682,0.0051978960221489
2015-09-24,0.00123629402409868,0.00492267507880144,0.00825372223901629,0.00756475820397815,0.00819300161119067,0.00511961270573748
2015-09-25,0.00118696807620498,0.00481370868036238,0.0084607725295136,0.00747229455570331,0.00820430551280252,0.00517528091610909
2015-09-28,0.0011783712075233,0.00474710310791806,0.00854689329840393,0.00747616643432516,0.00820942069202593,0.00518439507190331
2015-09-29,0.00118412374276733,0.00473692825979568,0.00854203933909335,0.00748770998175205,0.00818662121918743,0.00519199592881178
2015-09-30,0.00119438852296711,0.00487492991864441,0.00854159304713175,0.00758535826159797,0.00826717264715852,0.00513098349996413
2015-10-01,0.00118937440626937,0.00481381070665273,0.00854012028787632,0.00751148927325936,0.00827194024961589,0.00518822672423124
2015-10-02,0.00117282783102681,0.00477207581585881,0.00851763073585586,0.00743550697647622,0.00804679204315179,0.00521070447739456
2015-10-05,0.00117137785700535,0.004555193520215,0.008430804164941,0.0070164704679323,0.00771769139881253,0.00521797446114298
2015-10-06,0.00108176344302503,0.00394281545690322,0.00641627115346571,0.00652890429691327,0.006851837729287,0.005272754758058
2015-10-07,0.00103468214332884,0.00353801915810195,0.00609486252772172,0.00601413949699734,0.0063340842269887,0.00541409922665157
2015-10-08,0.00103355254001154,0.00355652692281894,0.00594862603105244,0.00607084145029794,0.00635910170915121,0.00488915444661311
2015-10-09,0.00104779627562241,0.00358292635813784,0.00527203397753364,0.00539428410700046,0.00600225508612737,0.00479997438926275
2015-10-13,0.000960573177620827,0.00367308170316183,0.00527281483174913,0.00540614717216234,0.00588475044963597,0.0048426683565818
2015-10-14,0.000913913413978384,0.00360425175093758,0.00533696483134975,0.00546362441452421,0.00593014566193255,0.00543373976118107
2015-10-15,0.000841769693719561,0.00360699103524485,0.00516381937115495,0.00538282462355943,0.00585450281226704,0.00543416915620741
2015-10-16,0.000829901493402562,0.0035893083277238,0.00559016305192412,0.00529472933397516,0.00592780103841783,0.00543685791621719
2015-10-19,0.000853005987025611,0.00365419498135454,0.00558140012894625,0.00510282461502804,0.00547777331439077,0.00539262362927997
2015-10-20,0.000912147330646148,0.00314017892804998,0.00530686785093248,0.00510887647165892,0.00550093280510565,0.0053312502416318
2015-10-21,0.000852140984830696,0.00312798244722662,0.0052108156464873,0.00512057469069344,0.00542522344164553,0.00486438733366635
2015-10-22,0.000829792647212426,0.00316922457968039,0.00494229110042095,0.00582533781652012,0.00640734535685039,0.00492283929363563
2015-10-23,0.000862529268853405,0.00316711495897111,0.00504525770080942,0.00590372936580716,0.00649918341203005,0.00483728697882039
2015-10-26,0.000865932333017213,0.00316694637035438,0.00507153130675877,0.00596254880445238,0.0063899621287826,0.00483433209602107
2015-10-27,0.000845192458570237,0.00324418327787231,0.0050205406932547,0.00590446363286573,0.00638207811063392,0.00486641427316552
2015-10-28,0.000865243057219212,0.00324639240605738,0.00500395503700598,0.00577790463376575,0.00635915047110311,0.00479684152037043
2015-10-29,0.00086745521478716,0.00352886480835216,0.00505713137311112,0.00572874129871153,0.0064960372469375,0.004445388093728
2015-10-30,0.00136543572230143,0.00343523760071158,0.00508565517280052,0.0058430162621811,0.00666082892012429,0.00481328582294363
2015-11-02,0.00136615341271754,0.00328558503057558,0.0048151776079016,0.00550594554595142,0.0065977619144981,0.0047480327666597
2015-11-03,0.0013542020574297,0.00328401589069211,0.00478547533529598,0.00540805680509153,0.00627060234944462,0.00469434538414603
2015-11-04,0.00144345566724779,0.00324894856107547,0.00475293364994021,0.00538895419646486,0.0063200533043459,0.00435115315067888
2015-11-05,0.00148730911323046,0.00338899218849942,0.00475742296593366,0.00535272330020222,0.00629764286022858,0.00446984223980003
2015-11-06,0.00148860713232951,0.00339607518167925,0.00510725039146091,0.0054209300068317,0.00633810003598926,0.00488699731617461
2015-11-09,0.00198135376709197,0.00342074522243105,0.00483094854658939,0.00545904938395126,0.0063267693352578,0.00484373272164274
2015-11-10,0.00197661637329421,0.00345717771418361,0.00457205811973632,0.00549342251102804,0.00634751085579724,0.00482298049278576
2015-11-12,0.00198422291546146,0.0033783196996513,0.00462415262600104,0.00561546657982814,0.00655785789192728,0.00494428331146321
2015-11-13,0.00197751627442794,0.0031762486382189,0.00462350247864511,0.00564765835371617,0.00648139216827284,0.00489946315719369
2015-11-16,0.00198099619408189,0.00319302657196777,0.00459457014841013,0.00560913393474306,0.00641938871236605,0.00487055292568116
2015-11-17,0.00198998394967605,0.00312696627509399,0.00458769007101633,0.00560716292487595,0.00629758264026991,0.00482805591105103
2015-11-18,0.00199624083500629,0.00307831334274873,0.00440984188996347,0.00554059196840597,0.00624426060912487,0.00478683098370432
2015-11-19,0.00199675727174193,0.0031030181507938,0.00459280817171714,0.00547651791184193,0.0064651587637451,0.0049320771303771
2015-11-20,0.00199658549083138,0.00293429106831516,0.0045571021307826,0.00548147210525787,0.00657177341980119,0.00505848898258257
2015-11-23,0.0019972278529465,0.00302170736055036,0.00455975540949024,0.0053676004499523,0.00654226348935929,0.00512786490509424
2015-11-24,0.00197981888993796,0.00294279580363324,0.00464172192892709,0.00528583654913969,0.00643761663655894,0.00518114064034555
2015-11-25,0.00197579873627332,0.00285260347636715,0.00455835304024583,0.00527685851931283,0.00640011293839217,0.00516820728242331
2015-11-27,0.0019797549808327,0.00303082187941461,0.00442790085544576,0.00502894719016863,0.00625755320177571,0.00454680345594955
2015-11-30,0.0019917094172542,0.00329433321817791,0.00410142956299217,0.00500323053779127,0.00625641212893888,0.00452111717225355
2015-12-01,0.0019864873446958,0.0032752812485107,0.00371567974394484,0.00499001037398056,0.00640683503395937,0.00454560449297827
2015-12-02,0.00197970790536293,0.00324929564120464,0.00378097456907616,0.00506314042797071,0.00641524065419327,0.00479963273046973
